id,axis,title,year,register
630240,0.003264606,Titane,2021,clean
9913,0.010862142,The Skeleton Key,2005,standard
9678,-0.0064208955,Little Nicky,2000,minimal
615982,0.016725838,Sijjin 6,2019,decorative
214,0.018804908,Saw III,2006,decorative
10242,-0.010181934,What Ever Happened to Baby Jane?,1962,minimal
10665,0.001167357,The Strangers,2008,clean
617708,0.012083814,La Llorona,2019,standard
801071,0.0023744106,The Jack in the Box: Awakening,2022,clean
329010,0.0053067207,Emelie,2016,clean
391262,-0.017709166,Curve,2016,minimal
10973,0.025143415,Creature from the Black Lagoon,1954,ornate
41439,0.023729444,Saw 3D,2010,decorative
14001,-0.0014749914,Dead Silence,2007,clean
430231,0.0120251775,The Endless,2017,standard
48171,-0.005588919,The Rite,2011,minimal
676845,0.024924695,Come Play With Me,2021,ornate
870096,0.010954455,Restart The Earth,2022,standard
146301,0.0020693839,Paranormal Activity: The Ghost Dimension,2015,clean
615774,0.026677191,Scooby-Doo! Return to Zombie Island,2019,ornate
842052,-0.005316615,Echoes,2022,minimal
11237,0.019455597,Anacondas: The Hunt for the Blood Orchid,2004,decorative
23963,-0.0033266693,Pontypool,2009,clean
157547,-0.017390043,Oculus,2013,minimal
2082,0.01906848,Halloween,2007,decorative
9426,-0.0055026263,The Fly,1986,minimal
14863,0.024411023,Anaconda 3: Offspring,2008,ornate
648990,0.01783356,La Casa,2020,decorative
839440,0.008825898,Dinosaur Hotel,2021,standard
9276,-0.005801916,The Faculty,1998,minimal
333674,0.0026641488,Intruders,2016,clean
760104,-0.0042024553,X,2022,minimal
21407,0.014548138,The Collector,2009,decorative
11186,-0.0007465035,Child's Play 2,1990,clean
452507,0.0024555475,1922,2017,clean
496704,0.033107743,Tremors: A Cold Day in Hell,2018,ornate
669671,-0.009577066,Night Teeth,2021,minimal
16871,0.022253513,Drag Me to Hell,2009,decorative
353345,0.002408281,The Exorcism of Molly Hartley,2015,clean
44040,-0.014870197,Devil,2010,minimal
871964,-0.0038086325,Nobody Sleeps in the Woods Tonight 2,2021,clean
8408,0.0010992587,Day of the Dead,1985,clean
292280,0.0034389198,The Bye Bye Man,2017,clean
277685,-0.01901193,Unfriended,2014,minimal
119698,0.021605313,The Dinosaur Project,2012,decorative
340382,0.017198801,Attack on Titan II: End of the World,2015,decorative
424121,0.007735133,Apostle,2018,standard
2654,0.039417922,In the Mouth of Madness,1995,ornate
3021,0.028098196,1408,2007,ornate
503736,0.018654674,Army of the Dead,2021,decorative
17692,0.017235935,Jaws 3-D,1983,decorative
833339,-0.032640427,Speak No Evil,2022,minimal
658558,0.006858781,The Island of Giant Insects,2020,standard
24150,-0.0021349639,Halloween II,2009,clean
15999,0.024158359,Vampire Hunter D: Bloodlust,2000,decorative
25983,0.016650572,The House of the Devil,2009,decorative
1933,-0.0062392354,The Others,2001,minimal
723072,-0.021315426,Host,2020,minimal
9406,0.025846407,An American Werewolf in Paris,1997,ornate
11415,0.015242621,House,1986,decorative
10320,-0.009530008,The Ring Two,2005,minimal
524251,-0.024325088,I See You,2019,minimal
717728,0.02161321,Jeepers Creepers: Reborn,2022,decorative
65055,0.0068452507,Shark Night 3D,2011,standard
18392,0.0014745593,Embrace of the Vampire,1995,clean
714338,0.019383252,Bulbbul,2020,decorative
9552,-0.0064443946,The Exorcist,1973,minimal
10906,0.005994469,Pet Sematary II,1992,standard
681429,0.019896284,Be Careful What You Wish For,2020,decorative
755566,0.009552091,Day Shift,2022,standard
431075,-0.010351405,Polaroid,2019,minimal
575088,0.03471984,Baba Yaga: Terror of the Dark Forest,2020,ornate
63700,-0.00976558,My Babysitter's a Vampire,2010,minimal
794,-0.0079830885,The Omen,1976,minimal
40012,-0.0019997805,Raising Jeffrey Dahmer,2006,clean
28739,0.019583791,Cabin Fever 2: Spring Fever,2009,decorative
9669,0.016278982,Ringu 2,1999,decorative
306947,0.007681459,The Invitation,2015,standard
11442,-0.012472987,Halloween: Resurrection,2002,minimal
523931,0.009030759,Megalodon,2018,standard
542224,-0.0032357275,Gretel & Hansel,2020,clean
2671,0.0074417293,Ringu,1998,standard
11249,0.02974704,Seed of Chucky,2004,ornate
444149,0.0030418634,Hellraiser: Judgment,2018,clean
34004,0.0288824,Children of the Living Dead,2001,ornate
927341,-0.0063613653,Hunting Ava Bravo,2022,minimal
882598,-0.006954372,Smile,2022,minimal
520023,-0.008785218,Bodies Bodies Bodies,2022,minimal
215,0.0054356456,Saw II,2005,clean
95993,0.028476551,Demon Slayer,2003,ornate
9666,-0.010997936,Ju-on: The Grudge 2,2003,minimal
1017335,-0.0185536,Project Legion,2022,minimal
913290,0.024006784,Barbarian,2022,decorative
505058,-0.0017626882,Unfriended: Dark Web,2018,clean
83899,0.0016698241,You're Next,2011,clean
664168,-0.0030285567,Fat Ass Zombies,2020,clean
259072,0.024729267,Wrong Turn 6: Last Resort,2014,ornate
564082,-0.0042402744,30 Miles from Nowhere,2018,minimal
298312,-0.0028004646,The Visit,2015,clean
72331,-0.0026414692,Abraham Lincoln: Vampire Hunter,2012,clean
756999,0.017185181,The Black Phone,2022,decorative
470229,0.0033014119,Summer of 84,2018,clean
287903,0.02045849,Krampus,2015,decorative
280092,-0.011869565,Insidious: Chapter 3,2015,minimal
19994,0.0013180226,Jennifer's Body,2009,clean
207686,0.0027085245,The House at the End of Time,2013,clean
6312,0.022573799,Brotherhood of the Wolf,2001,decorative
485415,0.007677138,Day of the Dead: Bloodline,2017,standard
879497,-0.002185911,Smile,2022,clean
614017,0.013960093,Detention,2019,standard
1014226,-0.0049251616,Sonríe,2022,minimal
343674,0.010211304,Gerald's Game,2017,standard
13510,-0.0014114529,Eden Lake,2008,clean
9730,-0.0018526018,Friday the 13th: The Final Chapter,1984,clean
585216,0.0117351115,Escape Room: Tournament of Champions,2021,standard
354251,0.042353466,Southbound,2015,ornate
403119,-0.0062971413,47 Meters Down,2017,minimal
843906,0.028492391,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021,ornate
518158,0.039107993,Leprechaun Returns,2018,ornate
18011,0.015850514,Leprechaun in the Hood,2000,decorative
573680,0.011288628,The Banishing,2021,standard
420634,0.013450891,Terrifier,2016,standard
9682,0.013165534,Pulse,2006,standard
181656,0.0055651665,Asura,2012,clean
768447,0.011002153,Motherly,2022,standard
772450,0.0094358325,Presences,2022,standard
49730,0.010934025,Red Riding Hood,2011,standard
8078,0.018618584,Alien Resurrection,1997,decorative
9645,0.022298396,Ghost Ship,2002,decorative
777620,0.008760631,Caged,2021,standard
517764,0.017168328,The Farm,2019,decorative
11481,-0.02563198,Repulsion,1965,minimal
254474,0.0048419535,Zombeavers,2014,clean
300665,0.005796522,Leatherface,2017,clean
760741,0.007879108,Beast,2022,standard
738542,0.017576829,The Haunting of Margam Castle,2020,decorative
199534,0.0036770701,Wolf Creek 2,2013,clean
40041,0.00206998,Strange Behavior,1981,clean
805,0.00063090026,Rosemary's Baby,1968,clean
7978,0.006335482,The Wolfman,2010,standard
762504,-0.002143547,Nope,2022,clean
250574,-0.014537647,Creep,2014,minimal
10664,-0.0150837,[REC]²,2009,minimal
316154,-0.019618958,The Bad Batch,2017,minimal
270771,0.003999144,The Last Survivors,2014,clean
246196,0.022470787,Rape Zombie: Lust of the Dead 3,2013,decorative
112454,-0.0013832897,Clown,2014,clean
11460,0.013224587,Red Eye,2005,standard
516632,-0.0072780848,The Empty Man,2020,minimal
11815,0.016416937,The Fly,1958,decorative
836225,0.0054104626,The Exorcism of God,2022,clean
753453,0.011508226,V/H/S/94,2021,standard
1017246,0.0018902719,Cracked,2022,clean
332689,0.015521914,Playing with Dolls,2015,decorative
760161,-0.015507966,Orphan: First Kill,2022,minimal
382602,0.0026222467,Sadako vs. Kayako,2016,clean
692969,0.01723218,Cadaver,2020,decorative
6171,0.017369032,Dreamcatcher,2003,decorative
9431,0.036396533,Bordello of Blood,1996,ornate
40466,0.025402755,Crocodile,2000,ornate
25853,0.006889358,Dahmer,2002,standard
9980,0.005877733,Maximum Overdrive,1986,standard
133805,0.004131317,Carrie,2013,clean
1021591,-0.015305519,Desconocido,2022,minimal
10131,0.018653572,A Nightmare on Elm Street 4: The Dream Master,1988,decorative
3600,-0.0069473684,I Still Know What You Did Last Summer,1998,minimal
13788,-0.003457278,The Unborn,2009,clean
19898,-0.00057189167,Pandorum,2009,clean
4234,-0.0068184435,Scream 3,2000,minimal
11531,0.0124684125,Book of Shadows: Blair Witch 2,2000,standard
10225,0.019599393,Friday the 13th Part VI: Jason Lives,1986,decorative
1946,0.01441282,eXistenZ,1999,decorative
539517,0.029589385,Constantine: City of Demons - The Movie,2018,ornate
1024535,-0.020467773,Matriarch,2022,minimal
13190,0.029192612,Dead Space: Downfall,2008,ornate
282035,0.013123199,The Mummy,2017,standard
84348,0.011585146,V/H/S,2012,standard
570670,-0.017289057,The Invisible Man,2020,minimal
11133,0.0017774105,Poltergeist II: The Other Side,1986,clean
335796,0.012894213,Ouija: Origin of Evil,2016,standard
489430,0.007642716,Terrified,2018,standard
608195,0.01000987,Ghosts of War,2020,standard
412546,0.030865282,Antrum,2018,ornate
467012,0.012466311,Satan's Slaves,2017,standard
11587,0.0014655739,The Exorcist III,1990,clean
134597,0.022909462,The Collection,2012,decorative
10285,0.01940927,Jason Goes to Hell: The Final Friday,1993,decorative
126172,0.034410372,Leprechaun: Origins,2014,ornate
9064,0.021229729,Hellbound: Hellraiser II,1988,decorative
529149,0.010999769,Darlin',2019,standard
282070,0.008329451,Parasyte: Part 2,2015,standard
384521,-0.0046933293,The Cloverfield Paradox,2018,minimal
34480,0.0044484884,The Descent: Part 2,2009,clean
1547,0.009368777,The Lost Boys,1987,standard
9348,0.01670365,Species,1995,decorative
161326,0.027137578,Dangerous Worry Dolls,2008,ornate
18405,0.00662902,The Last House on the Left,2009,standard
34081,-0.014772326,Ted Bundy,2002,minimal
10014,0.016942725,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,decorative
287424,0.0073649287,Maggie,2015,standard
10331,-0.002714619,Night of the Living Dead,1968,clean
760195,0.0038457513,Separation,2021,clean
489064,0.0151141435,3 from Hell,2019,decorative
258193,-0.020683229,Alien Abduction,2014,minimal
25748,0.024302363,Children of the Corn II: The Final Sacrifice,1992,ornate
10012,0.008807808,Cursed,2005,standard
11252,0.0038691312,Psycho,1998,clean
348,-0.0033171177,Alien,1979,clean
580,0.020967722,Jaws: The Revenge,1987,decorative
591274,0.026246488,Fear Street: 1978,2021,ornate
420707,0.009009331,Cage Dive,2017,standard
795522,0.041393623,The Spine of Night,2021,ornate
36075,0.0057574064,Splatter: Naked Blood,1996,clean
59115,0.00016902387,Quarantine 2: Terminal,2011,clean
763149,-0.00925526,Aftermath,2021,minimal
46146,0.0037667155,Troll Hunter,2010,clean
116322,0.03539978,The Legend of La Llorona,2011,ornate
10552,0.00020569563,Cat's Eye,1985,clean
280002,0.016711235,The Remaining,2014,decorative
14451,0.012202054,Dead Snow,2009,standard
340601,0.0048339963,Delirium,2018,clean
469722,0.008444414,Trauma,2017,standard
291167,0.020779878,Crystal Skulls,2014,decorative
10127,0.02764514,Critters 2,1988,ornate
509635,-0.0023650378,Alone,2020,clean
633604,0.005239174,Yummy,2019,clean
998340,-0.0026745498,Smile,2016,clean
10206,-0.002218783,Buffy the Vampire Slayer,1992,clean
79316,0.027246565,Devil's Due,2014,ornate
528091,0.016779214,The Furies,2019,decorative
41446,-0.002534449,Scream 4,2011,clean
599025,-0.0069158673,The Ex,2021,minimal
238636,-0.00045646727,The Purge: Anarchy,2014,clean
474764,0.005123943,The Lodge,2020,clean
346364,0.0016896874,It,2017,clean
124470,0.004211411,Exists,2014,clean
9042,0.015433714,The Cave,2005,decorative
528985,0.009351715,Assimilate,2019,standard
659986,0.0033331215,The Owners,2020,clean
36685,0.019982114,The Rocky Horror Picture Show,1975,decorative
10577,0.0020479113,Dracula 2000,2000,clean
13207,-0.004337311,Friday the 13th,2009,minimal
13515,0.0097480565,Mirrors,2008,standard
442249,-0.007655263,The First Purge,2018,minimal
57876,-0.022984326,Area 51,2015,minimal
326,0.011938632,Snakes on a Plane,2006,standard
12142,-0.0010602921,Alone in the Dark,2005,clean
22804,-0.0004747212,Saw VI,2009,clean
21786,-0.003685072,Cold Prey,2006,clean
13009,0.0057266504,Zombie Strippers!,2008,clean
11284,0.008898795,Freddy's Dead: The Final Nightmare,1991,standard
17609,-0.005890459,Antichrist,2009,minimal
139038,-0.008823425,A Haunted House,2013,minimal
996727,0.0020800382,The Price We Pay,2022,clean
473165,0.021161005,Dead Again in Tombstone,2017,decorative
27297,0.0068986416,Grotesque,2009,standard
628,0.0020310879,Interview with the Vampire,1994,clean
610394,0.006658986,The Haunting of La Llorona,2019,standard
429417,0.009311929,Ghost Stories,2018,standard
793002,0.010154858,Dreamcatcher,2021,standard
409582,0.009546638,7 Guardians of the Tomb,2018,standard
10585,-0.0054964125,Child's Play,1988,minimal
24001,0.032689393,The Hills Run Red,2009,ornate
132137,0.0023420006,Werewolf: The Beast Among Us,2012,clean
36599,0.0077758282,Prom Night,1980,standard
282069,-0.005073905,Parasyte: Part 1,2014,minimal
16235,-0.0013440549,Amityville II: The Possession,1982,clean
565028,-0.0021266341,Candyman,2021,clean
5237,0.014874101,Dust Devil,1992,decorative
49017,0.0034980178,Dracula Untold,2014,clean
948,0.014841124,Halloween,1978,decorative
9616,-0.009748846,The Order,2003,minimal
13648,-0.0047516227,Resident Evil: Degeneration,2008,minimal
50719,-0.0005339533,"Silent Night, Deadly Night Part 2",1987,clean
787752,-0.015717834,Fresh,2022,minimal
78383,0.022952259,Nurse 3-D,2013,decorative
295011,-0.009626493,Patient Zero,2018,minimal
9792,0.010451466,The Hills Have Eyes,2006,standard
12590,-0.012379408,Below,2002,minimal
9529,0.011369437,Candyman,1992,standard
663712,0.037243426,Terrifier 2,2022,ornate
244566,0.018410176,Life After Beth,2014,decorative
12903,0.036887288,Scooby-Doo! and the Goblin King,2008,ornate
511817,0.029091433,Wendell & Wild,2022,ornate
864873,0.018325806,Hypnotic,2021,decorative
8869,0.0029221475,Eight Legged Freaks,2002,clean
581392,0.012420565,Peninsula,2020,standard
792678,0.009008661,Cube,2021,standard
22894,0.0058820397,Legion,2010,standard
477462,-0.005619362,The Twin,2022,minimal
10576,3.7044287e-05,Psycho II,1983,clean
10160,0.026073784,A Nightmare on Elm Street: The Dream Child,1989,ornate
406052,0.028357655,Mostly Ghostly 3: One Night in Doom House,2016,ornate
8913,0.0103909075,Pet Sematary,1989,standard
12122,0.010547221,Village of the Damned,1995,standard
397243,-0.019745842,The Autopsy of Jane Doe,2016,minimal
282813,0.02042225,The Pyramid,2014,decorative
774021,-0.0015894473,Demonic,2021,clean
401561,0.006284505,Mom and Dad,2018,standard
41402,-0.007930949,Let Me In,2010,minimal
11377,-0.0055531412,House on Haunted Hill,1999,minimal
848058,-0.008513078,Piggy,2022,minimal
293670,0.0104628205,The Wailing,2016,standard
10066,0.00042635202,House of Wax,2005,clean
1577,0.029914737,Resident Evil: Apocalypse,2004,ornate
591273,0.004982099,Fear Street: 1994,2021,clean
44037,0.022867292,Lake Placid 3,2010,decorative
649524,-0.007597685,Behind the Trees,2019,minimal
411805,0.017154425,Walking Dead In The West,2016,decorative
652004,0.018287033,The Wolf of Snow Hollow,2020,decorative
179538,0.023544982,Witching & Bitching,2013,decorative
9003,0.037647545,Hellraiser,1987,ornate
480105,0.0072003305,47 Meters Down: Uncaged,2019,standard
523936,-0.014430761,Meander,2021,minimal
6069,0.014224559,The Witches of Eastwick,1987,standard
846867,0.018115133,Mad God,2022,decorative
340103,-0.012870967,The Monster,2016,minimal
417384,0.0024816692,Scary Stories to Tell in the Dark,2019,clean
368182,0.0150915235,Compulsion,2016,decorative
1024530,-0.0071308017,Grimcutty,2022,minimal
346672,-0.0013982803,Underworld: Blood Wars,2016,clean
20126,0.024095148,Deep Red,1975,decorative
37707,0.00063315034,Splice,2009,clean
125509,0.026343808,Wrong Turn 5: Bloodlines,2012,ornate
505706,-0.00834626,The Golden Glove,2019,minimal
12095,0.01166299,From Dusk Till Dawn 2: Texas Blood Money,1999,standard
77949,-0.0061645806,The Awakening,2011,minimal
19185,0.013256177,Night of the Living Dead,1990,standard
6933,-0.0064041764,One Missed Call,2008,minimal
694,-0.015178084,The Shining,1980,minimal
9966,-0.007473618,The Messengers,2007,minimal
672582,0.00014534593,The Deep House,2021,clean
724885,0.026260704,The Cursed: Dead Man’s Prey,2021,ornate
276624,-0.005500734,I Am a Hero,2016,minimal
312831,0.034751743,The Hallow,2015,ornate
649087,-0.0024861395,Red Dot,2021,clean
6488,0.024974912,Arachnophobia,1990,ornate
13121,-0.0067557395,Teeth,2007,minimal
447332,-0.0033994913,A Quiet Place,2018,clean
611489,0.010205358,Initiation,2020,standard
481084,0.036651433,The Addams Family,2019,ornate
549294,0.02182509,Synchronic,2020,decorative
38358,-0.0019433498,The Last Exorcism,2010,clean
934207,-0.006920308,Sissy,2022,minimal
256274,-0.012264758,"As Above, So Below",2014,minimal
11547,0.007467136,Cabin Fever,2003,standard
460019,-0.0066399574,Truth or Dare,2018,minimal
13885,0.010114372,Sweeney Todd: The Demon Barber of Fleet Street,2007,standard
393345,0.0033477396,Cult of Chucky,2017,clean
28635,0.031915277,Wishmaster 3: Beyond the Gates of Hell,2001,ornate
10304,0.008996621,Starship Troopers 2: Hero of the Federation,2004,standard
11618,-0.00031158328,The Haunting,1999,clean
763,0.012859911,Braindead,1992,standard
11797,0.012792811,Fright Night,1985,standard
11428,0.022393033,Sleepwalkers,1992,decorative
647302,0.017572641,Benny Loves You,2019,decorative
768,-0.0036205053,From Hell,2001,clean
345940,-0.0050652325,The Meg,2018,minimal
12110,0.015463352,Dracula: Dead and Loving It,1995,decorative
791,-0.0024339259,The Fog,2005,clean
421285,0.005301118,Draug,2018,clean
377,0.015304804,A Nightmare on Elm Street,1984,decorative
28794,0.021047592,The House by the Cemetery,1981,decorative
9092,-0.000117346644,Snow White: A Tale of Terror,1997,clean
9358,-0.0033626258,Final Destination 2,2003,clean
614205,0.0075992793,Dark Light,2019,standard
678489,0.01982373,The Bridge Curse,2020,decorative
360784,0.0037942827,Hidden,2015,clean
11075,0.0005866736,Audition,1999,clean
28676,0.026397139,Amazonia: The Catherine Miles Story,1985,ornate
9030,-0.02014187,The Eye,2008,minimal
49950,-0.008611888,The Roommate,2011,minimal
11917,-0.0047301054,Saw V,2008,minimal
539537,0.013602644,Fantasy Island,2020,standard
926980,-0.0016373694,The Privilege,2022,clean
11026,0.006092891,Exorcist: The Beginning,2004,standard
630586,0.007206261,Wrong Turn,2021,standard
399366,0.0044649094,Marrowbone,2017,clean
58151,-0.004315585,Fright Night,2011,minimal
523593,0.025623798,Monstrum,2018,ornate
80280,-0.004145846,[REC]³ Genesis,2012,minimal
77495,-0.004229337,Sleep Tight,2011,minimal
720026,-0.0032527745,Butchers,2020,clean
728791,-0.011270717,Playhouse,2020,minimal
516329,0.014118776,Antlers,2021,standard
21588,0.024718165,Cemetery Man,1994,ornate
532814,-0.0014955997,The Bad Seed,2018,clean
985,-0.008115679,Eraserhead,1977,minimal
1970,-0.018853188,The Grudge,2004,minimal
10395,-0.0043239743,Wolf,1994,minimal
504982,0.019824177,The Jurassic Games,2018,decorative
442062,0.028879419,Goosebumps 2: Haunted Halloween,2018,ornate
9885,0.008292124,Wolf Creek,2005,standard
561,0.019476399,Constantine,2005,decorative
301365,0.0041908026,The Neon Demon,2016,clean
75735,0.009207323,Zombie Apocalypse,2011,standard
9696,0.0107141435,Ichi the Killer,2001,standard
871875,0.009866655,Escape the Undertaker,2021,standard
10344,-0.0061438084,The Fly II,1989,minimal
9825,0.010842532,Lake Placid,1999,standard
19908,0.01992704,Zombieland,2009,decorative
755,0.01103726,From Dusk Till Dawn,1996,standard
504175,0.000785321,Chucky's Vacation Slides,2005,clean
632304,-0.0064100325,The Beach House,2020,minimal
10072,0.030683488,A Nightmare on Elm Street 3: Dream Warriors,1987,ornate
635,0.017646506,Angel Heart,1987,decorative
242512,0.032004684,Ouija,2014,ornate
523139,-0.0015368611,In the Tall Grass,2019,clean
82507,0.0076308995,Sinister,2012,standard
460885,0.012597874,Mandy,2018,standard
943221,0.010547042,Mal de Ojo,2022,standard
356486,-0.0024431497,Lumberjack Man,2015,clean
14254,0.0006648451,The Uninvited,2009,clean
761563,0.03776869,Medusa: Queen of the Serpents,2021,ornate
6114,0.031516165,Bram Stoker's Dracula,1992,ornate
351460,0.0039492548,Death Note,2017,clean
295830,0.009407282,Attack on Titan,2015,standard
1029132,0.006915793,The Folks,2022,standard
13186,0.01897955,Wrong Turn 2: Dead End,2007,decorative
2269,0.0158578,Day Watch,2006,decorative
11850,0.011431113,Invasion of the Body Snatchers,1978,standard
420245,0.008327574,Don't Knock Twice,2017,standard
39973,0.031044647,Slave of the Cannibal God,1978,ornate
768334,0.0014306009,A Classic Horror Story,2021,clean
139455,0.010476902,Silent Night,2012,standard
670429,-0.0056557953,Witch Hunt,2021,minimal
527261,-0.009364396,The Silence,2019,minimal
71672,0.008918434,Wrong Turn 4: Bloody Beginnings,2011,standard
289712,0.00526537,Mockingbird,2014,clean
469916,-0.015419424,Downrange,2018,minimal
4961,0.003755018,Mimic,1997,clean
485811,-0.00015512109,Redcon-1,2018,clean
11683,0.008373171,Land of the Dead,2005,standard
273477,0.022034258,Scouts Guide to the Zombie Apocalypse,2015,decorative
582913,-0.0059565455,The Room,2019,minimal
660942,-0.012399793,The Innocents,2021,minimal
184345,0.00424923,A Haunted House 2,2014,clean
53064,0.027347118,Midori,1992,ornate
840526,0.023673028,Show Me the Ghost,2021,decorative
397873,0.010262519,Cyborg X,2016,standard
23437,0.009835944,A Nightmare on Elm Street,2010,standard
32219,0.010240838,Blade: House of Chthon,2006,standard
591275,0.015553534,Fear Street: 1666,2021,decorative
28602,0.012049869,Zombie Wars,2007,standard
811072,-0.005736649,Two,2021,minimal
852252,0.012811154,The Accursed,2022,standard
1696,0.010288909,The Devil's Rejects,2005,standard
10987,-0.0044175386,Halloween: The Curse of Michael Myers,1995,minimal
1255,0.005586505,The Host,2006,clean
10823,0.023816913,Children of the Corn,1984,decorative
